dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,day_type,temp_category,cnt_log,hr,rush_hour
2012-07-21,Fall,1,7,0,6,0,2,0.6,,0.88,0.1642,67,171,238,Weekend,Mild,5.476463551931511,19.0,Rush Hour
2012-07-21,Fall,1,7,0,6,0,3,0.6,,0.88,0.1642,51,163,214,Weekend,Mild,5.3706380281276624,20.0,Non-Rush Hour
2012-07-21,Fall,1,7,0,6,0,2,0.6,,0.88,0.1642,29,134,163,Weekend,Mild,5.099866427824199,21.0,Non-Rush Hour
2012-07-21,Fall,1,7,0,6,0,2,0.6,,0.88,0.1045,40,140,180,Weekend,Mild,5.198497031265826,22.0,Non-Rush Hour
2012-07-21,Fall,1,7,0,6,0,2,0.6,,0.88,0.194,32,117,149,Weekend,Mild,5.010635294096256,23.0,Non-Rush Hour
2012-07-22,Fall,1,7,0,0,0,2,0.6,,0.88,0.1045,17,96,113,Weekend,Mild,4.736198448394496,0.0,Non-Rush Hour
2012-07-22,Fall,1,7,0,0,0,2,0.6,,0.88,0.1642,31,99,130,Weekend,Mild,4.875197323201151,1.0,Non-Rush Hour
2012-07-22,Fall,1,7,0,0,0,2,0.6,,0.88,0.1045,32,90,122,Weekend,Mild,4.812184355372417,2.0,Non-Rush Hour
2012-07-22,Fall,1,7,0,0,0,2,0.6,,0.88,0.1045,13,30,43,Weekend,Mild,3.784189633918261,3.0,Non-Rush Hour
2012-07-22,Fall,1,7,0,0,0,1,0.6,,0.88,0.194,6,10,16,Weekend,Mild,2.833213344056216,4.0,Non-Rush Hour
2012-07-22,Fall,1,7,0,0,0,1,0.6,,0.88,0.194,0,6,6,Weekend,Mild,1.9459101490553128,5.0,Non-Rush Hour
2012-07-22,Fall,1,7,0,0,0,2,0.62,,0.83,0.0896,5,14,19,Weekend,Warm,2.995732273553991,6.0,Non-Rush Hour
2012-07-22,Fall,1,7,0,0,0,2,0.62,,0.83,0.194,13,25,38,Weekend,Warm,3.6635616461296463,7.0,Rush Hour
2012-07-22,Fall,1,7,0,0,0,2,0.64,,0.78,0.194,31,122,153,Weekend,Warm,5.0369526024136295,8.0,Rush Hour
2012-07-22,Fall,1,7,0,0,0,2,0.66,,0.69,0.194,79,179,258,Weekend,Warm,5.556828061699537,9.0,Rush Hour
2012-07-22,Fall,1,7,0,0,0,2,0.66,,0.74,0.194,114,265,379,Weekend,Warm,5.940171252720432,10.0,Non-Rush Hour
2012-07-22,Fall,1,7,0,0,0,2,0.66,,0.74,0.194,191,314,505,Weekend,Warm,6.226536669287466,11.0,Non-Rush Hour
2012-07-22,Fall,1,7,0,0,0,2,0.7,,0.7,0.1045,178,326,504,Weekend,Warm,6.22455842927536,12.0,Non-Rush Hour
2012-07-22,Fall,1,7,0,0,0,2,0.7,,0.65,0.0896,238,388,626,Weekend,Warm,6.440946540632921,13.0,Non-Rush Hour
2012-07-22,Fall,1,7,0,0,0,1,0.72,,0.66,0.1045,256,360,616,Weekend,Warm,6.424869023905388,14.0,Non-Rush Hour
2012-07-22,Fall,1,7,0,0,0,1,0.72,,0.66,0.1045,254,370,624,Weekend,Warm,6.437751649736401,15.0,Non-Rush Hour
2012-07-22,Fall,1,7,0,0,0,1,0.74,,0.66,0.1045,245,383,628,Weekend,Warm,6.444131256700441,16.0,Rush Hour
2012-07-22,Fall,1,7,0,0,0,1,0.74,,0.66,0.2239,188,368,556,Weekend,Warm,6.322565239927284,17.0,Rush Hour
2012-07-22,Fall,1,7,0,0,0,1,0.74,,0.66,0.1642,173,342,515,Weekend,Warm,6.246106765481563,18.0,Rush Hour
2012-07-22,Fall,1,7,0,0,0,1,0.72,,0.7,0.1642,180,342,522,Weekend,Warm,6.259581464064923,19.0,Rush Hour
2012-07-22,Fall,1,7,0,0,0,1,0.7,,0.74,0.1642,124,254,378,Weekend,Warm,5.937536205082426,20.0,Non-Rush Hour
2012-07-22,Fall,1,7,0,0,0,1,0.7,,0.79,0.1045,88,257,345,Weekend,Warm,5.846438775057724,21.0,Non-Rush Hour
2012-07-22,Fall,1,7,0,0,0,1,0.7,,0.74,0.194,55,136,191,Weekend,Warm,5.2574953720277815,22.0,Non-Rush Hour
2012-07-22,Fall,1,7,0,0,0,1,0.68,,0.79,0.1642,33,90,123,Weekend,Warm,4.820281565605037,23.0,Non-Rush Hour
2012-07-23,Fall,1,7,0,1,1,1,0.66,,0.89,0.0896,11,36,47,Weekday,Warm,3.8712010109078903,0.0,Non-Rush Hour
2012-07-23,Fall,1,7,0,1,1,1,0.66,,0.89,0.194,7,20,27,Weekday,Warm,3.332204510175204,1.0,Non-Rush Hour
2012-07-23,Fall,1,7,0,1,1,2,0.66,,0.94,0.0896,3,14,17,Weekday,Warm,2.8903717578961645,2.0,Non-Rush Hour
2012-07-23,Fall,1,7,0,1,1,2,0.66,,0.94,0.0896,0,2,2,Weekday,Warm,1.0986122886681096,3.0,Non-Rush Hour
2012-07-23,Fall,1,7,0,1,1,2,0.66,,0.94,0.1343,0,8,8,Weekday,Warm,2.19722457733622,4.0,Non-Rush Hour
2012-07-23,Fall,1,7,0,1,1,2,0.66,,0.94,0.1343,3,48,51,Weekday,Warm,3.951243718581428,5.0,Non-Rush Hour
2012-07-23,Fall,1,7,0,1,1,2,0.68,,0.89,0.0896,9,148,157,Weekday,Warm,5.062595033026967,6.0,Non-Rush Hour
2012-07-23,Fall,1,7,0,1,1,1,0.7,,0.84,0.1343,17,404,421,Weekday,Warm,6.045005314036012,7.0,Rush Hour
2012-07-23,Fall,1,7,0,1,1,1,0.72,,0.79,0.1045,47,691,738,Weekday,Warm,6.6052979209482015,8.0,Rush Hour
2012-07-23,Fall,1,7,0,1,1,2,0.74,,0.74,0.1343,57,288,345,Weekday,Warm,5.846438775057724,9.0,Rush Hour
2012-07-23,Fall,1,7,0,1,1,2,0.78,,0.62,0.194,63,137,200,Weekday,Warm,5.303304908059076,10.0,Non-Rush Hour
2012-07-23,Fall,1,7,0,1,1,2,0.8,,0.52,0.1642,69,129,198,Weekday,Warm,5.293304824724492,11.0,Non-Rush Hour
2012-07-23,Fall,1,7,0,1,1,2,0.8,,0.52,0.1642,109,205,314,Weekday,Warm,5.752572638825633,12.0,Non-Rush Hour
2012-07-23,Fall,1,7,0,1,1,2,0.8,,0.52,0.1045,64,176,240,Weekday,Warm,5.484796933490655,13.0,Non-Rush Hour
2012-07-23,Fall,1,7,0,1,1,2,0.78,,0.59,0.1642,82,189,271,Weekday,Warm,5.605802066295998,14.0,Non-Rush Hour
2012-07-23,Fall,1,7,0,1,1,1,0.8,,0.55,0.194,76,205,281,Weekday,Warm,5.641907070938114,15.0,Non-Rush Hour
2012-07-23,Fall,1,7,0,1,1,1,0.82,,0.52,0.1343,111,346,457,Weekday,Warm,6.126869184114185,16.0,Rush Hour
2012-07-23,Fall,1,7,0,1,1,1,0.82,,0.52,0.1343,87,760,847,Weekday,Warm,6.742880635791903,17.0,Rush Hour
2012-07-23,Fall,1,7,0,1,1,1,0.82,,0.46,0.1045,69,672,741,Weekday,Warm,6.60934924316738,18.0,Rush Hour
2012-07-23,Fall,1,7,0,1,1,1,0.8,,0.52,0.2537,94,488,582,Weekday,Warm,6.368187186350492,19.0,Rush Hour
2012-07-23,Fall,1,7,0,1,1,1,0.76,,0.62,0.1642,56,347,403,Weekday,Warm,6.001414877961151,20.0,Non-Rush Hour
2012-07-23,Fall,1,7,0,1,1,1,0.76,,0.62,0.194,45,251,296,Weekday,Warm,5.6937321388027,21.0,Non-Rush Hour
2012-07-23,Fall,1,7,0,1,1,1,0.74,,0.62,0.194,40,169,209,Weekday,Warm,5.3471075307174685,22.0,Non-Rush Hour
2012-07-23,Fall,1,7,0,1,1,1,0.72,,0.66,0.1642,16,98,114,Weekday,Warm,4.74493212836325,23.0,Non-Rush Hour
2012-07-24,Fall,1,7,0,2,1,1,0.7,,0.74,0.1343,12,52,64,Weekday,Warm,4.174387269895637,0.0,Non-Rush Hour
2012-07-24,Fall,1,7,0,2,1,1,0.68,,0.79,0.1642,7,10,17,Weekday,Warm,2.8903717578961645,1.0,Non-Rush Hour
2012-07-24,Fall,1,7,0,2,1,1,0.66,,0.83,0.1642,6,10,16,Weekday,Warm,2.833213344056216,2.0,Non-Rush Hour
2012-07-24,Fall,1,7,0,2,1,1,0.66,,0.83,0.1642,1,5,6,Weekday,Warm,1.9459101490553128,3.0,Non-Rush Hour
2012-07-24,Fall,1,7,0,2,1,1,0.66,,0.83,0.0896,0,6,6,Weekday,Warm,1.9459101490553128,4.0,Non-Rush Hour
2012-07-24,Fall,1,7,0,2,1,1,0.66,,0.83,0.1045,5,45,50,Weekday,Warm,3.9318256327243257,5.0,Non-Rush Hour
2012-07-24,Fall,1,7,0,2,1,1,0.66,,0.83,0.1343,17,173,190,Weekday,Warm,5.25227342804663,6.0,Non-Rush Hour
2012-07-24,Fall,1,7,0,2,1,1,0.7,,0.74,0.1642,24,492,516,Weekday,Warm,6.248042874508429,7.0,Rush Hour
2012-07-24,Fall,1,7,0,2,1,1,0.74,,0.7,0.194,49,694,743,Weekday,Warm,6.612041034833092,8.0,Rush Hour
2012-07-24,Fall,1,7,0,2,1,1,0.84,,0.53,0.194,40,299,339,Weekday,Warm,5.828945617610208,9.0,Rush Hour
2012-07-24,Fall,1,7,0,2,1,1,0.82,,0.56,0.2985,62,156,218,Weekday,Warm,5.389071729816501,10.0,Non-Rush Hour
2012-07-24,Fall,1,7,0,2,1,2,0.84,,0.53,0.3284,45,156,201,Weekday,Warm,5.308267697401205,11.0,Non-Rush Hour
2012-07-24,Fall,1,7,0,2,1,2,0.82,,0.56,0.2239,60,169,229,Weekday,Warm,5.438079308923196,12.0,Non-Rush Hour
2012-07-24,Fall,1,7,0,2,1,2,0.84,,0.53,0.2985,73,200,273,Weekday,Warm,5.613128106388071,13.0,Non-Rush Hour
2012-07-24,Fall,1,7,0,2,1,2,0.84,,0.53,0.2239,48,196,244,Weekday,Warm,5.501258210544727,14.0,Non-Rush Hour
2012-07-24,Fall,1,7,0,2,1,1,0.82,,0.49,0.2985,73,212,285,Weekday,Warm,5.655991810819852,15.0,Non-Rush Hour
2012-07-24,Fall,1,7,0,2,1,1,0.8,,0.55,0.2985,86,369,455,Weekday,Warm,6.1224928095143865,16.0,Rush Hour
2012-07-24,Fall,1,7,0,2,1,1,0.8,,0.52,0.3284,94,775,869,Weekday,Warm,6.76849321164863,17.0,Rush Hour
2012-07-24,Fall,1,7,0,2,1,1,0.76,,0.62,0.3284,110,767,877,Weekday,Warm,6.777646593635117,18.0,Rush Hour
2012-07-24,Fall,1,7,0,2,1,1,0.76,,0.62,0.1642,109,523,632,Weekday,Warm,6.450470422144176,19.0,Rush Hour
2012-07-24,Fall,1,7,0,2,1,1,0.74,,0.66,0.1642,85,438,523,Weekday,Warm,6.261491684321042,20.0,Non-Rush Hour
2012-07-24,Fall,1,7,0,2,1,1,0.74,,0.66,0.2239,53,325,378,Weekday,Warm,5.937536205082426,21.0,Non-Rush Hour
2012-07-24,Fall,1,7,0,2,1,1,0.74,,0.66,0.2537,43,226,269,Weekday,Warm,5.598421958998375,22.0,Non-Rush Hour
2012-07-24,Fall,1,7,0,2,1,1,0.74,,0.58,0.3284,38,154,192,Weekday,Warm,5.262690188904886,23.0,Non-Rush Hour
2012-07-25,Fall,1,7,0,3,1,1,0.72,,0.58,0.2985,9,57,66,Weekday,Warm,4.204692619390966,0.0,Non-Rush Hour
2012-07-25,Fall,1,7,0,3,1,1,0.7,,0.58,0.194,2,26,28,Weekday,Warm,3.367295829986474,1.0,Non-Rush Hour
2012-07-25,Fall,1,7,0,3,1,1,0.68,,0.61,0.2239,1,11,12,Weekday,Warm,2.5649493574615367,2.0,Non-Rush Hour
2012-07-25,Fall,1,7,0,3,1,1,0.66,,0.65,0.2239,1,11,12,Weekday,Warm,2.5649493574615367,3.0,Non-Rush Hour
2012-07-25,Fall,1,7,0,3,1,1,0.64,,0.65,0.2239,0,4,4,Weekday,Warm,1.6094379124341005,4.0,Non-Rush Hour
2012-07-25,Fall,1,7,0,3,1,1,0.64,,0.65,0.1642,5,54,59,Weekday,Warm,4.0943445622221,5.0,Non-Rush Hour
2012-07-25,Fall,1,7,0,3,1,1,0.64,,0.65,0.194,11,179,190,Weekday,Warm,5.25227342804663,6.0,Non-Rush Hour
2012-07-25,Fall,1,7,0,3,1,1,0.66,,0.5,0.3284,34,473,507,Weekday,Warm,6.230481447578482,7.0,Rush Hour
2012-07-25,Fall,1,7,0,3,1,1,0.7,,0.42,0.2537,43,745,788,Weekday,Warm,6.670766320845874,8.0,Rush Hour
2012-07-25,Fall,1,7,0,3,1,1,0.72,,0.37,0.2985,65,277,342,Weekday,Warm,5.83773044716594,9.0,Rush Hour
2012-07-25,Fall,1,7,0,3,1,1,0.74,,0.37,0.194,68,163,231,Weekday,Warm,5.44673737166631,10.0,Non-Rush Hour
2012-07-25,Fall,1,7,0,3,1,1,0.76,,0.33,0.194,79,202,281,Weekday,Warm,5.641907070938114,11.0,Non-Rush Hour
2012-07-25,Fall,1,7,0,3,1,1,0.76,,0.33,0.194,77,233,310,Weekday,Warm,5.739792912179234,12.0,Non-Rush Hour
2012-07-25,Fall,1,7,0,3,1,1,0.78,,0.31,0.1642,81,231,312,Weekday,Warm,5.746203190540153,13.0,Non-Rush Hour
2012-07-25,Fall,1,7,0,3,1,1,0.8,,0.29,0.1343,88,159,247,Weekday,Warm,5.513428746164983,14.0,Non-Rush Hour
2012-07-25,Fall,1,7,0,3,1,1,0.78,,0.31,0.0896,94,223,317,Weekday,Warm,5.762051382780177,15.0,Non-Rush Hour
2012-07-25,Fall,1,7,0,3,1,1,0.8,,0.29,0.1642,91,393,484,Weekday,Warm,6.184148890937483,16.0,Rush Hour
2012-07-25,Fall,1,7,0,3,1,1,0.8,,0.31,0.194,130,783,913,Weekday,Warm,6.81783057145415,17.0,Rush Hour
2012-07-25,Fall,1,7,0,3,1,1,0.8,,0.27,0.1343,104,787,891,Weekday,Warm,6.79346613258001,18.0,Rush Hour
2012-07-25,Fall,1,7,0,3,1,1,0.76,,0.33,0.1343,116,582,698,Weekday,Warm,6.54965074223381,19.0,Rush Hour
2012-07-25,Fall,1,7,0,3,1,1,0.74,,0.4,0.1642,106,461,567,Weekday,Warm,6.342121418721152,20.0,Non-Rush Hour
2012-07-25,Fall,1,7,0,3,1,1,0.72,,0.45,0.1343,71,326,397,Weekday,Warm,5.986452005284438,21.0,Non-Rush Hour
2012-07-25,Fall,1,7,0,3,1,1,0.7,,0.58,0.1343,55,223,278,Weekday,Warm,5.631211781821365,22.0,Non-Rush Hour
2012-07-25,Fall,1,7,0,3,1,1,0.68,,0.57,0.2985,52,187,239,Weekday,Warm,5.480638923341991,23.0,Non-Rush Hour
2012-07-26,Fall,1,7,0,4,1,1,0.66,,0.65,0.194,27,65,92,Weekday,Warm,4.532599493153256,0.0,Non-Rush Hour
2012-07-26,Fall,1,7,0,4,1,1,0.66,,0.65,0.2239,6,23,29,Weekday,Warm,3.4011973816621555,1.0,Non-Rush Hour
2012-07-26,Fall,1,7,0,4,1,1,0.66,,0.69,0.2537,5,16,21,Weekday,Warm,3.091042453358316,2.0,Non-Rush Hour
2012-07-26,Fall,1,7,0,4,1,1,0.66,,0.69,0.2239,0,8,8,Weekday,Warm,2.19722457733622,3.0,Non-Rush Hour
2012-07-26,Fall,1,7,0,4,1,1,0.66,,0.74,0.194,0,4,4,Weekday,Warm,1.6094379124341005,4.0,Non-Rush Hour
2012-07-26,Fall,1,7,0,4,1,1,0.66,,0.74,0.194,2,40,42,Weekday,Warm,3.7612001156935615,5.0,Non-Rush Hour
2012-07-26,Fall,1,7,0,4,1,1,0.66,,0.78,0.2537,16,165,181,Weekday,Warm,5.204006687076795,6.0,Non-Rush Hour
2012-07-26,Fall,1,7,0,4,1,1,0.7,,0.74,0.2537,17,478,495,Weekday,Warm,6.206575926724928,7.0,Rush Hour
2012-07-26,Fall,1,7,0,4,1,2,0.7,,0.74,0.2537,49,680,729,Weekday,Warm,6.593044534142437,8.0,Rush Hour
2012-07-26,Fall,1,7,0,4,1,2,0.72,,0.7,0.1343,55,289,344,Weekday,Warm,5.84354441703136,9.0,Rush Hour
2012-07-26,Fall,1,7,0,4,1,1,0.74,,0.7,0.2239,79,143,222,Weekday,Warm,5.407171771460119,10.0,Non-Rush Hour
2012-07-26,Fall,1,7,0,4,1,1,0.8,,0.66,0.2239,69,143,212,Weekday,Warm,5.3612921657094255,11.0,Non-Rush Hour
2012-07-26,Fall,1,7,0,4,1,1,0.84,,0.56,0.2537,73,206,279,Weekday,Warm,5.634789603169249,12.0,Non-Rush Hour
2012-07-26,Fall,1,7,0,4,1,1,0.86,,0.53,0.2985,53,189,242,Weekday,Warm,5.493061443340548,13.0,Non-Rush Hour
2012-07-26,Fall,1,7,0,4,1,1,0.9,,0.47,0.2537,62,151,213,Weekday,Warm,5.365976015021851,14.0,Non-Rush Hour
2012-07-26,Fall,1,7,0,4,1,1,0.92,,0.42,0.2985,65,173,238,Weekday,Hot,5.476463551931511,15.0,Non-Rush Hour
2012-07-26,Fall,1,7,0,4,1,1,0.94,,0.38,0.3881,62,312,374,Weekday,Hot,5.926926025970411,16.0,Rush Hour
2012-07-26,Fall,1,7,0,4,1,1,0.9,,0.45,0.4179,110,628,738,Weekday,Warm,6.6052979209482015,17.0,Rush Hour
2012-07-26,Fall,1,7,0,4,1,1,0.92,,0.4,0.3582,73,615,688,Weekday,Hot,6.535241271013659,18.0,Rush Hour
2012-07-26,Fall,1,7,0,4,1,1,0.9,,0.45,0.3284,80,534,614,Weekday,Warm,6.421622267806518,19.0,Rush Hour
2012-07-26,Fall,1,7,0,4,1,1,0.86,,0.5,0.2537,47,399,446,Weekday,Warm,6.102558594613569,20.0,Non-Rush Hour
2012-07-26,Fall,1,7,0,4,1,1,0.8,,0.49,0.6119,35,236,271,Weekday,Warm,5.605802066295998,21.0,Non-Rush Hour
2012-07-26,Fall,1,7,0,4,1,1,0.8,,0.49,0.6119,33,201,234,Weekday,Warm,5.459585514144159,22.0,Non-Rush Hour
2012-07-26,Fall,1,7,0,4,1,1,0.72,,0.7,0.1343,18,127,145,Weekday,Warm,4.983606621708336,23.0,Non-Rush Hour
2012-07-27,Fall,1,7,0,5,1,1,0.72,,0.7,0.194,14,83,97,Weekday,Warm,4.584967478670572,0.0,Non-Rush Hour
2012-07-27,Fall,1,7,0,5,1,1,0.72,,0.7,0.1045,12,42,54,Weekday,Warm,4.007333185232471,1.0,Non-Rush Hour
2012-07-27,Fall,1,7,0,5,1,1,0.7,,0.79,0.1343,8,18,26,Weekday,Warm,3.295836866004329,2.0,Non-Rush Hour
2012-07-27,Fall,1,7,0,5,1,1,0.7,,0.74,0.1642,3,9,12,Weekday,Warm,2.5649493574615367,3.0,Non-Rush Hour
2012-07-27,Fall,1,7,0,5,1,1,0.7,,0.79,0.194,3,5,8,Weekday,Warm,2.19722457733622,4.0,Non-Rush Hour
2012-07-27,Fall,1,7,0,5,1,1,0.7,,0.84,0.194,3,34,37,Weekday,Warm,3.6375861597263857,5.0,Non-Rush Hour
2012-07-27,Fall,1,7,0,5,1,1,0.7,,0.79,0.194,10,129,139,Weekday,Warm,4.941642422609304,6.0,Non-Rush Hour
2012-07-27,Fall,1,7,0,5,1,1,0.72,,0.7,0.194,13,397,410,Weekday,Warm,6.018593214496234,7.0,Rush Hour
2012-07-27,Fall,1,7,0,5,1,1,0.76,,0.66,0.0896,34,642,676,Weekday,Warm,6.517671272912275,8.0,Rush Hour
2012-07-27,Fall,1,7,0,5,1,1,0.82,,0.49,0.2836,34,329,363,Weekday,Warm,5.8971538676367405,9.0,Rush Hour
2012-07-27,Fall,1,7,0,5,1,1,0.84,,0.47,0.194,85,146,231,Weekday,Warm,5.44673737166631,10.0,Non-Rush Hour
2012-07-27,Fall,1,7,0,5,1,1,0.84,,0.47,0.3284,67,184,251,Weekday,Warm,5.529429087511423,11.0,Non-Rush Hour
2012-07-27,Fall,1,7,0,5,1,1,0.84,,0.49,0.3582,92,207,299,Weekday,Warm,5.703782474656201,12.0,Non-Rush Hour
2012-07-27,Fall,1,7,0,5,1,1,0.84,,0.47,0.2836,83,231,314,Weekday,Warm,5.752572638825633,13.0,Non-Rush Hour
2012-07-27,Fall,1,7,0,5,1,1,0.86,,0.47,0.2985,105,221,326,Weekday,Warm,5.7899601708972535,14.0,Non-Rush Hour
2012-07-27,Fall,1,7,0,5,1,1,0.86,,0.41,0.2239,81,242,323,Weekday,Warm,5.780743515792329,15.0,Non-Rush Hour
2012-07-27,Fall,1,7,0,5,1,1,0.84,,0.47,0.2239,80,419,499,Weekday,Warm,6.214608098422191,16.0,Rush Hour
2012-07-27,Fall,1,7,0,5,1,1,0.86,,0.41,0.2836,101,598,699,Weekday,Warm,6.551080335043404,17.0,Rush Hour
2012-07-27,Fall,1,7,0,5,1,1,0.82,,0.46,0.1642,100,522,622,Weekday,Warm,6.434546518787453,18.0,Rush Hour
2012-07-27,Fall,1,7,0,5,1,1,0.82,,0.52,0.194,93,423,516,Weekday,Warm,6.248042874508429,19.0,Rush Hour
2012-07-27,Fall,1,7,0,5,1,1,0.78,,0.59,0.1045,85,269,354,Weekday,Warm,5.872117789475416,20.0,Non-Rush Hour
2012-07-27,Fall,1,7,0,5,1,1,0.78,,0.59,0.1045,71,189,260,Weekday,Warm,5.564520407322694,21.0,Non-Rush Hour
2012-07-27,Fall,1,7,0,5,1,1,0.78,,0.59,0.1343,48,151,199,Weekday,Warm,5.298317366548036,22.0,Non-Rush Hour
2012-07-27,Fall,1,7,0,5,1,1,0.76,,0.66,0.194,34,155,189,Weekday,Warm,5.247024072160486,23.0,Non-Rush Hour
2012-07-28,Fall,1,7,0,6,0,1,0.74,,0.62,0.1343,21,170,191,Weekend,Warm,5.2574953720277815,0.0,Non-Rush Hour
2012-07-28,Fall,1,7,0,6,0,1,0.72,,0.7,0.0896,11,69,80,Weekend,Warm,4.394449154672439,1.0,Non-Rush Hour
2012-07-28,Fall,1,7,0,6,0,1,0.72,,0.7,0.194,14,76,90,Weekend,Warm,4.51085950651685,2.0,Non-Rush Hour
2012-07-28,Fall,1,7,0,6,0,1,0.72,,0.7,0.194,10,33,43,Weekend,Warm,3.784189633918261,3.0,Non-Rush Hour
2012-07-28,Fall,1,7,0,6,0,1,0.7,,0.79,0.194,1,10,11,Weekend,Warm,2.4849066497880004,4.0,Non-Rush Hour
2012-07-28,Fall,1,7,0,6,0,1,0.68,,0.79,0.1642,4,10,14,Weekend,Warm,2.70805020110221,5.0,Non-Rush Hour
2012-07-28,Fall,1,7,0,6,0,1,0.7,,0.7,0.1045,10,40,50,Weekend,Warm,3.9318256327243257,6.0,Non-Rush Hour
2012-07-28,Fall,1,7,0,6,0,1,0.72,,0.7,0.1343,18,58,76,Weekend,Warm,4.343805421853684,7.0,Rush Hour
2012-07-28,Fall,1,7,0,6,0,1,0.74,,0.66,0.1642,36,127,163,Weekend,Warm,5.099866427824199,8.0,Rush Hour
2012-07-28,Fall,1,7,0,6,0,1,0.78,,0.59,0.1045,110,227,337,Weekend,Warm,5.823045895483019,9.0,Rush Hour
2012-07-28,Fall,1,7,0,6,0,1,0.82,,0.52,0.2239,129,266,395,Weekend,Warm,5.981414211254481,10.0,Non-Rush Hour
2012-07-28,Fall,1,7,0,6,0,1,0.84,,0.39,0.2239,162,295,457,Weekend,Warm,6.126869184114185,11.0,Non-Rush Hour
2012-07-28,Fall,1,7,0,6,0,1,0.84,,0.41,0.2239,157,330,487,Weekend,Warm,6.190315405853148,12.0,Non-Rush Hour
2012-07-28,Fall,1,7,0,6,0,1,0.86,,0.41,0.2836,173,325,498,Weekend,Warm,6.212606095751519,13.0,Non-Rush Hour
2012-07-28,Fall,1,7,0,6,0,1,0.86,,0.39,0.2537,186,308,494,Weekend,Warm,6.20455776256869,14.0,Non-Rush Hour
2012-07-28,Fall,1,7,0,6,0,1,0.88,,0.32,0.2836,206,291,497,Weekend,Warm,6.210600077024653,15.0,Non-Rush Hour
2012-07-28,Fall,1,7,0,6,0,1,0.86,,0.39,0.2239,208,279,487,Weekend,Warm,6.190315405853148,16.0,Rush Hour
2012-07-28,Fall,1,7,0,6,0,1,0.82,,0.46,0.194,199,280,479,Weekend,Warm,6.173786103901937,17.0,Rush Hour
2012-07-28,Fall,1,7,0,6,0,1,0.82,,0.43,0.2836,151,330,481,Weekend,Warm,6.1779441140506,18.0,Rush Hour
2012-07-28,Fall,1,7,0,6,0,1,0.68,,0.83,0.194,115,223,338,Weekend,Warm,5.82600010738045,19.0,Rush Hour
2012-07-28,Fall,1,7,0,6,0,1,0.66,,0.83,0.2239,79,154,233,Weekend,Warm,5.455321115357702,20.0,Non-Rush Hour
2012-07-28,Fall,1,7,0,6,0,1,0.66,,0.78,0.0896,94,206,300,Weekend,Warm,5.707110264748875,21.0,Non-Rush Hour
2012-07-28,Fall,1,7,0,6,0,1,0.66,,0.78,0.0896,88,188,276,Weekend,Warm,5.6240175061873385,22.0,Non-Rush Hour
2012-07-28,Fall,1,7,0,6,0,1,0.66,,0.83,0.0896,52,156,208,Weekend,Warm,5.342334251964811,23.0,Non-Rush Hour
2012-07-29,Fall,1,7,0,0,0,1,0.66,,0.89,0.1343,59,129,188,Weekend,Warm,5.241747015059643,0.0,Non-Rush Hour
2012-07-29,Fall,1,7,0,0,0,1,0.66,,0.83,0.1045,49,109,158,Weekend,Warm,5.068904202220232,1.0,Non-Rush Hour
2012-07-29,Fall,1,7,0,0,0,1,0.66,,0.74,0.1343,33,79,112,Weekend,Warm,4.727387818712341,2.0,Non-Rush Hour
2012-07-29,Fall,1,7,0,0,0,1,0.66,,0.69,0.2239,18,37,55,Weekend,Warm,4.02535169073515,3.0,Non-Rush Hour
2012-07-29,Fall,1,7,0,0,0,1,0.64,,0.69,0.194,2,11,13,Weekend,Warm,2.639057329615259,4.0,Non-Rush Hour
2012-07-29,Fall,1,7,0,0,0,1,0.62,,0.78,0.194,3,14,17,Weekend,Warm,2.8903717578961645,5.0,Non-Rush Hour
2012-07-29,Fall,1,7,0,0,0,1,0.64,,0.73,0.1642,6,12,18,Weekend,Warm,2.9444389791664403,6.0,Non-Rush Hour
2012-07-29,Fall,1,7,0,0,0,1,0.66,,0.69,0.2537,4,36,40,Weekend,Warm,3.713572066704308,7.0,Rush Hour
2012-07-29,Fall,1,7,0,0,0,1,0.7,,0.65,0.2239,37,90,127,Weekend,Warm,4.852030263919617,8.0,Rush Hour
2012-07-29,Fall,1,7,0,0,0,1,0.72,,0.62,0.2537,64,162,226,Weekend,Warm,5.424950017481403,9.0,Rush Hour
2012-07-29,Fall,1,7,0,0,0,1,0.74,,0.62,0.194,123,258,381,Weekend,Warm,5.945420608606575,10.0,Non-Rush Hour
2012-07-29,Fall,1,7,0,0,0,1,0.76,,0.55,0.2239,183,326,509,Weekend,Warm,6.234410725718371,11.0,Non-Rush Hour
2012-07-29,Fall,1,7,0,0,0,1,0.76,,0.55,0.3284,154,357,511,Weekend,Warm,6.238324625039508,12.0,Non-Rush Hour
2012-07-29,Fall,1,7,0,0,0,1,0.8,,0.49,0.2239,181,302,483,Weekend,Warm,6.182084906716632,13.0,Non-Rush Hour
2012-07-29,Fall,1,7,0,0,0,1,0.8,,0.46,0.194,231,291,522,Weekend,Warm,6.259581464064923,14.0,Non-Rush Hour
2012-07-29,Fall,1,7,0,0,0,1,0.8,,0.43,0.1343,195,306,501,Weekend,Warm,6.218600119691729,15.0,Non-Rush Hour
2012-07-29,Fall,1,7,0,0,0,1,0.8,,0.43,0.1343,191,330,521,Weekend,Warm,6.257667587882639,16.0,Rush Hour
