instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,casual,registered,cnt,rush_hour,day_type,temp_category,cnt_log,data_source
15036,2012-09-23,Winter,1,9,16,0,0,0,1,0.6,0.33,0.3284,254,437,691,Rush Hour,Weekend,Mild,6.539585955617669,hour
15037,2012-09-23,Winter,1,9,17,0,0,0,1,0.56,0.35,0.2985,227,496,723,Rush Hour,Weekend,Mild,6.584791392385716,hour
15038,2012-09-23,Winter,1,9,18,0,0,0,1,0.54,0.37,0.194,135,405,540,Rush Hour,Weekend,Mild,6.293419278846481,hour
15039,2012-09-23,Winter,1,9,19,0,0,0,1,0.52,0.42,0.1642,82,331,413,Rush Hour,Weekend,Mild,6.025865973825314,hour
15040,2012-09-23,Winter,1,9,20,0,0,0,1,0.52,0.42,0.1642,60,192,252,Non-Rush Hour,Weekend,Mild,5.53338948872752,hour
15041,2012-09-23,Winter,1,9,21,0,0,0,2,0.52,0.48,0.1045,51,145,196,Non-Rush Hour,Weekend,Mild,5.2832037287379885,hour
15042,2012-09-23,Winter,1,9,22,0,0,0,1,0.52,0.48,0.194,40,98,138,Non-Rush Hour,Weekend,Mild,4.934473933130692,hour
15043,2012-09-23,Winter,1,9,23,0,0,0,2,0.5,0.59,0.1045,30,70,100,Non-Rush Hour,Weekend,Mild,4.61512051684126,hour
15044,2012-09-24,Winter,1,9,0,0,1,1,1,0.46,0.63,0.194,10,54,64,Non-Rush Hour,Weekday,Mild,4.174387269895637,hour
15045,2012-09-24,Winter,1,9,1,0,1,1,1,0.46,0.67,0.1343,6,12,18,Non-Rush Hour,Weekday,Mild,2.9444389791664403,hour
15046,2012-09-24,Winter,1,9,2,0,1,1,2,0.46,0.63,0.1343,0,8,8,Non-Rush Hour,Weekday,Mild,2.19722457733622,hour
15047,2012-09-24,Winter,1,9,3,0,1,1,1,0.46,0.63,0.1642,0,5,5,Non-Rush Hour,Weekday,Mild,1.791759469228055,hour
15048,2012-09-24,Winter,1,9,4,0,1,1,1,0.44,0.67,0.1045,0,8,8,Non-Rush Hour,Weekday,Mild,2.19722457733622,hour
15049,2012-09-24,Winter,1,9,5,0,1,1,1,0.46,0.63,0.194,2,35,37,Non-Rush Hour,Weekday,Mild,3.6375861597263857,hour
15050,2012-09-24,Winter,1,9,6,0,1,1,1,0.46,0.59,0.194,6,162,168,Non-Rush Hour,Weekday,Mild,5.1298987149230735,hour
15051,2012-09-24,Winter,1,9,7,0,1,1,1,0.46,0.67,0.1343,17,513,530,Rush Hour,Weekday,Mild,6.274762021241939,hour
15052,2012-09-24,Winter,1,9,8,0,1,1,1,0.5,0.55,0.194,31,719,750,Rush Hour,Weekday,Mild,6.621405651764134,hour
15053,2012-09-24,Winter,1,9,9,0,1,1,1,0.52,0.52,0.194,42,286,328,Rush Hour,Weekday,Mild,5.796057750765372,hour
15054,2012-09-24,Winter,1,9,10,0,1,1,1,0.54,0.49,0.2239,52,146,198,Non-Rush Hour,Weekday,Mild,5.293304824724492,hour
15055,2012-09-24,Winter,1,9,11,0,1,1,1,0.56,0.37,0.194,71,167,238,Non-Rush Hour,Weekday,Mild,5.476463551931511,hour
15056,2012-09-24,Winter,1,9,12,0,1,1,1,0.56,0.35,0.2985,77,265,342,Non-Rush Hour,Weekday,Mild,5.83773044716594,hour
15057,2012-09-24,Winter,1,9,13,0,1,1,1,0.6,0.31,0.2985,80,248,328,Non-Rush Hour,Weekday,Mild,5.796057750765372,hour
15058,2012-09-24,Winter,1,9,14,0,1,1,1,0.6,0.28,0.194,77,226,303,Non-Rush Hour,Weekday,Mild,5.717027701406222,hour
15059,2012-09-24,Winter,1,9,15,0,1,1,1,0.6,0.31,0.194,84,216,300,Non-Rush Hour,Weekday,Mild,5.707110264748875,hour
15060,2012-09-24,Winter,1,9,16,0,1,1,1,0.58,0.3,0.2537,99,417,516,Rush Hour,Weekday,Mild,6.248042874508429,hour
15061,2012-09-24,Winter,1,9,17,0,1,1,1,0.58,0.3,0.194,89,809,898,Rush Hour,Weekday,Mild,6.80128303447162,hour
15062,2012-09-24,Winter,1,9,18,0,1,1,1,0.54,0.37,0.1642,95,758,853,Rush Hour,Weekday,Mild,6.74993119378857,hour
15063,2012-09-24,Winter,1,9,19,0,1,1,1,0.52,0.39,0.1343,56,534,590,Rush Hour,Weekday,Mild,6.3818160174060985,hour
15064,2012-09-24,Winter,1,9,20,0,1,1,1,0.52,0.52,0.1045,52,380,432,Non-Rush Hour,Weekday,Mild,6.07073772800249,hour
15065,2012-09-24,Winter,1,9,21,0,1,1,1,0.5,0.51,0.1343,26,230,256,Non-Rush Hour,Weekday,Mild,5.54907608489522,hour
15066,2012-09-24,Winter,1,9,22,0,1,1,1,0.5,0.51,0.2239,18,154,172,Non-Rush Hour,Weekday,Mild,5.153291594497779,hour
15067,2012-09-24,Winter,1,9,23,0,1,1,1,0.46,0.63,0.1343,11,83,94,Non-Rush Hour,Weekday,Mild,4.553876891600541,hour
15068,2012-09-25,Winter,1,9,0,0,2,1,1,0.46,0.67,0.1642,8,56,64,Non-Rush Hour,Weekday,Mild,4.174387269895637,hour
15069,2012-09-25,Winter,1,9,1,0,2,1,1,0.44,0.72,0.1343,2,11,13,Non-Rush Hour,Weekday,Mild,2.639057329615259,hour
15070,2012-09-25,Winter,1,9,2,0,2,1,1,0.42,0.77,0.1343,5,9,14,Non-Rush Hour,Weekday,Mild,2.70805020110221,hour
15071,2012-09-25,Winter,1,9,3,0,2,1,1,0.42,0.71,0.0896,2,3,5,Non-Rush Hour,Weekday,Mild,1.791759469228055,hour
15072,2012-09-25,Winter,1,9,4,0,2,1,1,0.42,0.71,0.1343,2,7,9,Non-Rush Hour,Weekday,Mild,2.302585092994046,hour
15073,2012-09-25,Winter,1,9,5,0,2,1,1,0.42,0.77,0.0896,1,46,47,Non-Rush Hour,Weekday,Mild,3.8712010109078903,hour
15074,2012-09-25,Winter,1,9,6,0,2,1,1,0.44,0.77,0.2239,5,189,194,Non-Rush Hour,Weekday,Mild,5.272999558563747,hour
15075,2012-09-25,Winter,1,9,7,0,2,1,1,0.44,0.77,0.194,17,539,556,Rush Hour,Weekday,Mild,6.322565239927284,hour
15076,2012-09-25,Winter,1,9,8,0,2,1,1,0.48,0.67,0.194,41,764,805,Rush Hour,Weekday,Mild,6.692083742506628,hour
15077,2012-09-25,Winter,1,9,9,0,2,1,1,0.54,0.56,0.2537,28,381,409,Rush Hour,Weekday,Mild,6.016157159698354,hour
15078,2012-09-25,Winter,1,9,10,0,2,1,1,0.56,0.52,0.2985,45,125,170,Non-Rush Hour,Weekday,Mild,5.14166355650266,hour
15079,2012-09-25,Winter,1,9,11,0,2,1,1,0.6,0.46,0.2985,63,155,218,Non-Rush Hour,Weekday,Mild,5.389071729816501,hour
15080,2012-09-25,Winter,1,9,12,0,2,1,1,0.62,0.43,0.2836,69,233,302,Non-Rush Hour,Weekday,Warm,5.713732805509369,hour
15081,2012-09-25,Winter,1,9,13,0,2,1,1,0.64,0.47,0.2537,48,257,305,Non-Rush Hour,Weekday,Warm,5.723585101952381,hour
15082,2012-09-25,Winter,1,9,14,0,2,1,1,0.66,0.39,0.3284,80,213,293,Non-Rush Hour,Weekday,Warm,5.683579767338681,hour
15083,2012-09-25,Winter,1,9,15,0,2,1,1,0.66,0.36,0.3284,56,247,303,Non-Rush Hour,Weekday,Warm,5.717027701406222,hour
15084,2012-09-25,Winter,1,9,16,0,2,1,1,0.66,0.39,0.2985,59,436,495,Rush Hour,Weekday,Warm,6.206575926724928,hour
15085,2012-09-25,Winter,1,9,17,0,2,1,1,0.66,0.39,0.2836,107,860,967,Rush Hour,Weekday,Warm,6.875232087276577,hour
15086,2012-09-25,Winter,1,9,18,0,2,1,1,0.64,0.41,0.2239,64,758,822,Rush Hour,Weekday,Warm,6.71295620067707,hour
15087,2012-09-25,Winter,1,9,19,0,2,1,1,0.62,0.5,0.2537,49,490,539,Rush Hour,Weekday,Warm,6.29156913955832,hour
15088,2012-09-25,Winter,1,9,20,0,2,1,1,0.6,0.56,0.2985,37,388,425,Non-Rush Hour,Weekday,Mild,6.054439346269371,hour
15089,2012-09-25,Winter,1,9,21,0,2,1,1,0.6,0.56,0.2985,34,263,297,Non-Rush Hour,Weekday,Mild,5.697093486505405,hour
15090,2012-09-25,Winter,1,9,22,0,2,1,1,0.6,0.56,0.2836,14,174,188,Non-Rush Hour,Weekday,Mild,5.241747015059643,hour
15091,2012-09-25,Winter,1,9,23,0,2,1,1,0.6,0.56,0.3284,9,89,98,Non-Rush Hour,Weekday,Mild,4.59511985013459,hour
15092,2012-09-26,Winter,1,9,0,0,3,1,1,0.58,0.64,0.2985,6,34,40,Non-Rush Hour,Weekday,Mild,3.713572066704308,hour
15093,2012-09-26,Winter,1,9,1,0,3,1,1,0.58,0.64,0.3284,10,19,29,Non-Rush Hour,Weekday,Mild,3.4011973816621555,hour
15094,2012-09-26,Winter,1,9,2,0,3,1,2,0.58,0.64,0.2836,2,15,17,Non-Rush Hour,Weekday,Mild,2.8903717578961645,hour
15095,2012-09-26,Winter,1,9,3,0,3,1,2,0.58,0.64,0.2836,4,6,10,Non-Rush Hour,Weekday,Mild,2.3978952727983707,hour
15096,2012-09-26,Winter,1,9,4,0,3,1,1,0.56,0.73,0.2537,2,12,14,Non-Rush Hour,Weekday,Mild,2.70805020110221,hour
15097,2012-09-26,Winter,1,9,5,0,3,1,1,0.56,0.73,0.2239,1,35,36,Non-Rush Hour,Weekday,Mild,3.610917912644224,hour
15098,2012-09-26,Winter,1,9,6,0,3,1,1,0.54,0.73,0.194,3,179,182,Non-Rush Hour,Weekday,Mild,5.209486152841421,hour
15099,2012-09-26,Winter,1,9,7,0,3,1,1,0.54,0.77,0.1343,9,523,532,Rush Hour,Weekday,Mild,6.278521424165844,hour
15100,2012-09-26,Winter,1,9,8,0,3,1,1,0.56,0.73,0.2985,30,808,838,Rush Hour,Weekday,Mild,6.732210706467206,hour
15101,2012-09-26,Winter,1,9,9,0,3,1,1,0.6,0.64,0.194,27,307,334,Rush Hour,Weekday,Mild,5.814130531825066,hour
15102,2012-09-26,Winter,1,9,10,0,3,1,1,0.6,0.73,0.2836,29,156,185,Non-Rush Hour,Weekday,Mild,5.225746673713202,hour
15103,2012-09-26,Winter,1,9,11,0,3,1,1,0.64,0.61,0.2537,46,181,227,Non-Rush Hour,Weekday,Warm,5.429345628954441,hour
15104,2012-09-26,Winter,1,9,12,0,3,1,1,0.68,0.61,0.2239,56,260,316,Non-Rush Hour,Weekday,Warm,5.75890177387728,hour
15105,2012-09-26,Winter,1,9,13,0,3,1,1,0.7,0.58,0.2239,67,273,340,Non-Rush Hour,Weekday,Warm,5.831882477283517,hour
15106,2012-09-26,Winter,1,9,14,0,3,1,1,0.74,0.48,0.2836,60,217,277,Non-Rush Hour,Weekday,Warm,5.627621113690637,hour
15107,2012-09-26,Winter,1,9,15,0,3,1,1,0.74,0.48,0.2985,69,231,300,Non-Rush Hour,Weekday,Warm,5.707110264748875,hour
15108,2012-09-26,Winter,1,9,16,0,3,1,1,0.74,0.45,0.2836,71,397,468,Rush Hour,Weekday,Warm,6.150602768446279,hour
15109,2012-09-26,Winter,1,9,17,0,3,1,1,0.74,0.48,0.2985,77,876,953,Rush Hour,Weekday,Warm,6.860663671448287,hour
15110,2012-09-26,Winter,1,9,18,0,3,1,1,0.74,0.48,0.2239,69,815,884,Rush Hour,Weekday,Warm,6.785587645007929,hour
15111,2012-09-26,Winter,1,9,19,0,3,1,1,0.7,0.54,0.1642,38,589,627,Rush Hour,Weekday,Warm,6.442540166468199,hour
15112,2012-09-26,Winter,1,9,20,0,3,1,1,0.66,0.69,0.194,45,389,434,Non-Rush Hour,Weekday,Warm,6.075346031088684,hour
15113,2012-09-26,Winter,1,9,21,0,3,1,1,0.66,0.65,0.194,32,328,360,Non-Rush Hour,Weekday,Warm,5.8888779583328805,hour
15114,2012-09-26,Winter,1,9,22,0,3,1,3,0.62,0.69,0.194,21,194,215,Non-Rush Hour,Weekday,Warm,5.375278407684165,hour
15115,2012-09-26,Winter,1,9,23,0,3,1,2,0.6,0.78,0.2537,13,102,115,Non-Rush Hour,Weekday,Mild,4.7535901911063645,hour
15116,2012-09-27,Winter,1,9,0,0,4,1,1,0.6,0.78,0.0896,5,60,65,Non-Rush Hour,Weekday,Mild,4.189654742026425,hour
15117,2012-09-27,Winter,1,9,1,0,4,1,1,0.6,0.78,0.0896,5,16,21,Non-Rush Hour,Weekday,Mild,3.091042453358316,hour
15118,2012-09-27,Winter,1,9,2,0,4,1,1,0.6,0.78,0.0896,3,13,16,Non-Rush Hour,Weekday,Mild,2.833213344056216,hour
15119,2012-09-27,Winter,1,9,3,0,4,1,1,0.6,0.78,0.194,0,7,7,Non-Rush Hour,Weekday,Mild,2.079441541679836,hour
15120,2012-09-27,Winter,1,9,4,0,4,1,1,0.56,0.94,0.1343,2,6,8,Non-Rush Hour,Weekday,Mild,2.19722457733622,hour
15121,2012-09-27,Winter,1,9,5,0,4,1,1,0.58,0.83,0.194,2,64,66,Non-Rush Hour,Weekday,Mild,4.204692619390966,hour
15122,2012-09-27,Winter,1,9,6,0,4,1,1,0.56,0.88,0.0896,5,164,169,Non-Rush Hour,Weekday,Mild,5.135798437050262,hour
15123,2012-09-27,Winter,1,9,7,0,4,1,1,0.6,0.78,0.194,12,546,558,Rush Hour,Weekday,Mild,6.326149473155099,hour
15124,2012-09-27,Winter,1,9,8,0,4,1,1,0.62,0.71,0.0896,20,774,794,Rush Hour,Weekday,Warm,6.678342114654332,hour
15125,2012-09-27,Winter,1,9,9,0,4,1,1,0.66,0.65,0.194,30,305,335,Rush Hour,Weekday,Warm,5.817111159963204,hour
15126,2012-09-27,Winter,1,9,10,0,4,1,2,0.7,0.51,0.2836,40,168,208,Non-Rush Hour,Weekday,Warm,5.342334251964811,hour
15127,2012-09-27,Winter,1,9,11,0,4,1,2,0.72,0.51,0.1642,67,227,294,Non-Rush Hour,Weekday,Warm,5.68697535633982,hour
15128,2012-09-27,Winter,1,9,12,0,4,1,2,0.74,0.48,0.1343,63,272,335,Non-Rush Hour,Weekday,Warm,5.817111159963204,hour
15129,2012-09-27,Winter,1,9,13,0,4,1,2,0.74,0.48,0.194,61,265,326,Non-Rush Hour,Weekday,Warm,5.7899601708972535,hour
15130,2012-09-27,Winter,1,9,14,0,4,1,2,0.76,0.45,0.0896,44,214,258,Non-Rush Hour,Weekday,Warm,5.556828061699537,hour
15131,2012-09-27,Winter,1,9,15,0,4,1,2,0.76,0.45,0.194,41,255,296,Non-Rush Hour,Weekday,Warm,5.6937321388027,hour
15132,2012-09-27,Winter,1,9,16,0,4,1,2,0.72,0.58,0.3284,73,399,472,Rush Hour,Weekday,Warm,6.159095388491933,hour
15133,2012-09-27,Winter,1,9,17,0,4,1,2,0.66,0.69,0.2985,87,818,905,Rush Hour,Weekday,Warm,6.80903930604298,hour
15134,2012-09-27,Winter,1,9,18,0,4,1,2,0.66,0.69,0.2239,77,822,899,Rush Hour,Weekday,Warm,6.802394763324311,hour
15135,2012-09-27,Winter,1,9,19,0,4,1,1,0.66,0.65,0.1343,48,511,559,Rush Hour,Weekday,Warm,6.327936783729195,hour
15136,2012-09-27,Winter,1,9,20,0,4,1,2,0.64,0.69,0.2239,45,412,457,Non-Rush Hour,Weekday,Warm,6.126869184114185,hour
15137,2012-09-27,Winter,1,9,21,0,4,1,3,0.62,0.83,0.2985,18,235,253,Non-Rush Hour,Weekday,Warm,5.537334267018537,hour
15138,2012-09-27,Winter,1,9,22,0,4,1,3,0.62,0.83,0.2985,2,45,47,Non-Rush Hour,Weekday,Warm,3.8712010109078903,hour
15139,2012-09-27,Winter,1,9,23,0,4,1,3,0.62,0.83,0.1642,1,44,45,Non-Rush Hour,Weekday,Warm,3.828641396489095,hour
15140,2012-09-28,Winter,1,9,0,0,5,1,3,0.6,0.88,0.1642,2,15,17,Non-Rush Hour,Weekday,Mild,2.8903717578961645,hour
15141,2012-09-28,Winter,1,9,1,0,5,1,3,0.6,0.88,0.194,0,13,13,Non-Rush Hour,Weekday,Mild,2.639057329615259,hour
15142,2012-09-28,Winter,1,9,2,0,5,1,3,0.6,0.88,0.2985,1,9,10,Non-Rush Hour,Weekday,Mild,2.3978952727983707,hour
15143,2012-09-28,Winter,1,9,3,0,5,1,2,0.6,0.83,0.1343,0,7,7,Non-Rush Hour,Weekday,Mild,2.079441541679836,hour
15144,2012-09-28,Winter,1,9,4,0,5,1,3,0.56,0.88,0.1045,2,10,12,Non-Rush Hour,Weekday,Mild,2.5649493574615367,hour
15145,2012-09-28,Winter,1,9,5,0,5,1,1,0.56,0.88,0.194,1,37,38,Non-Rush Hour,Weekday,Mild,3.6635616461296463,hour
15146,2012-09-28,Winter,1,9,6,0,5,1,2,0.56,0.94,0.0896,2,136,138,Non-Rush Hour,Weekday,Mild,4.934473933130692,hour
15147,2012-09-28,Winter,1,9,7,0,5,1,2,0.56,0.94,0.194,10,384,394,Rush Hour,Weekday,Mild,5.978885764901122,hour
15148,2012-09-28,Winter,1,9,8,0,5,1,1,0.6,0.83,0.0896,31,674,705,Rush Hour,Weekday,Mild,6.559615237493242,hour
15149,2012-09-28,Winter,1,9,9,0,5,1,2,0.62,0.83,0.1045,27,399,426,Rush Hour,Weekday,Warm,6.056784013228625,hour
15150,2012-09-28,Winter,1,9,10,0,5,1,2,0.64,0.78,0.1343,51,194,245,Non-Rush Hour,Weekday,Warm,5.5053315359323625,hour
15151,2012-09-28,Winter,1,9,11,0,5,1,2,0.66,0.69,0.194,109,252,361,Non-Rush Hour,Weekday,Warm,5.891644211825771,hour
15152,2012-09-28,Winter,1,9,12,0,5,1,2,0.7,0.54,0.2537,94,286,380,Non-Rush Hour,Weekday,Warm,5.942799375126701,hour
15153,2012-09-28,Winter,1,9,13,0,5,1,2,0.7,0.51,0.2537,106,304,410,Non-Rush Hour,Weekday,Warm,6.018593214496234,hour
15154,2012-09-28,Winter,1,9,14,0,5,1,2,0.7,0.54,0.2537,105,294,399,Non-Rush Hour,Weekday,Warm,5.991464547107982,hour
15155,2012-09-28,Winter,1,9,15,0,5,1,2,0.68,0.54,0.2836,104,288,392,Non-Rush Hour,Weekday,Warm,5.973809611869261,hour
15156,2012-09-28,Winter,1,9,16,0,5,1,2,0.66,0.5,0.2239,83,419,502,Rush Hour,Weekday,Warm,6.220590170099739,hour
15157,2012-09-28,Winter,1,9,17,0,5,1,2,0.66,0.54,0.2985,101,707,808,Rush Hour,Weekday,Warm,6.695798917058491,hour
15158,2012-09-28,Winter,1,9,18,0,5,1,2,0.64,0.5,0.2239,58,609,667,Rush Hour,Weekday,Warm,6.504288173536645,hour
15159,2012-09-28,Winter,1,9,19,0,5,1,3,0.62,0.5,0.2537,38,470,508,Rush Hour,Weekday,Warm,6.2324480165505225,hour
15160,2012-09-28,Winter,1,9,20,0,5,1,3,0.6,0.53,0.1642,32,304,336,Non-Rush Hour,Weekday,Mild,5.820082930352362,hour
15161,2012-09-28,Winter,1,9,21,0,5,1,3,0.6,0.53,0.194,32,205,237,Non-Rush Hour,Weekday,Mild,5.472270673671475,hour
15162,2012-09-28,Winter,1,9,22,0,5,1,2,0.58,0.53,0.2239,30,190,220,Non-Rush Hour,Weekday,Mild,5.3981627015177525,hour
15163,2012-09-28,Winter,1,9,23,0,5,1,2,0.56,0.56,0.194,26,164,190,Non-Rush Hour,Weekday,Mild,5.25227342804663,hour
15164,2012-09-29,Winter,1,9,0,0,6,0,1,0.54,0.6,0.2239,15,134,149,Non-Rush Hour,Weekend,Mild,5.010635294096256,hour
15165,2012-09-29,Winter,1,9,1,0,6,0,1,0.54,0.6,0.2239,12,89,101,Non-Rush Hour,Weekend,Mild,4.624972813284271,hour
15166,2012-09-29,Winter,1,9,2,0,6,0,2,0.54,0.56,0.2239,12,80,92,Non-Rush Hour,Weekend,Mild,4.532599493153256,hour
15167,2012-09-29,Winter,1,9,3,0,6,0,2,0.52,0.59,0.194,4,25,29,Non-Rush Hour,Weekend,Mild,3.4011973816621555,hour
15168,2012-09-29,Winter,1,9,4,0,6,0,1,0.52,0.59,0.2537,6,8,14,Non-Rush Hour,Weekend,Mild,2.70805020110221,hour
15169,2012-09-29,Winter,1,9,5,0,6,0,1,0.5,0.63,0.194,2,13,15,Non-Rush Hour,Weekend,Mild,2.772588722239781,hour
15170,2012-09-29,Winter,1,9,6,0,6,0,1,0.5,0.63,0.2537,4,33,37,Non-Rush Hour,Weekend,Mild,3.6375861597263857,hour
15171,2012-09-29,Winter,1,9,7,0,6,0,1,0.48,0.67,0.2836,12,61,73,Rush Hour,Weekend,Mild,4.304065093204169,hour
15172,2012-09-29,Winter,1,9,8,0,6,0,1,0.5,0.68,0.2836,37,174,211,Rush Hour,Weekend,Mild,5.356586274672012,hour
15173,2012-09-29,Winter,1,9,9,0,6,0,1,0.5,0.63,0.194,69,263,332,Rush Hour,Weekend,Mild,5.808142489980444,hour
15174,2012-09-29,Winter,1,9,10,0,6,0,1,0.54,0.56,0.2537,134,338,472,Non-Rush Hour,Weekend,Mild,6.159095388491933,hour
15175,2012-09-29,Winter,1,9,11,0,6,0,1,0.56,0.52,0.2836,217,446,663,Non-Rush Hour,Weekend,Mild,6.498282149476434,hour
15176,2012-09-29,Winter,1,9,12,0,6,0,1,0.62,0.41,0.2985,191,491,682,Non-Rush Hour,Weekend,Warm,6.52649485957079,hour
15177,2012-09-29,Winter,1,9,13,0,6,0,1,0.62,0.41,0.2985,233,453,686,Non-Rush Hour,Weekend,Warm,6.532334292222349,hour
15178,2012-09-29,Winter,1,9,14,0,6,0,1,0.6,0.4,0.2537,302,448,750,Non-Rush Hour,Weekend,Mild,6.621405651764134,hour
15179,2012-09-29,Winter,1,9,15,0,6,0,1,0.6,0.43,0.2537,271,456,727,Non-Rush Hour,Weekend,Mild,6.590301048196686,hour
15180,2012-09-29,Winter,1,9,16,0,6,0,1,0.62,0.41,0.2537,275,447,722,Rush Hour,Weekend,Warm,6.583409222158765,hour
15181,2012-09-29,Winter,1,9,17,0,6,0,1,0.6,0.38,0.3582,256,456,712,Rush Hour,Weekend,Mild,6.569481420414296,hour
15182,2012-09-29,Winter,1,9,18,0,6,0,1,0.56,0.46,0.194,174,420,594,Rush Hour,Weekend,Mild,6.38856140554563,hour
15183,2012-09-29,Winter,1,9,19,0,6,0,1,0.52,0.55,0.1642,119,351,470,Rush Hour,Weekend,Mild,6.154858094016418,hour
15184,2012-09-29,Winter,1,9,20,0,6,0,1,0.52,0.55,0.194,88,227,315,Non-Rush Hour,Weekend,Mild,5.755742213586912,hour
15185,2012-09-29,Winter,1,9,21,0,6,0,1,0.52,0.55,0.1343,73,219,292,Non-Rush Hour,Weekend,Mild,5.680172609017068,hour
15186,2012-09-29,Winter,1,9,22,0,6,0,1,0.5,0.63,0.1045,48,173,221,Non-Rush Hour,Weekend,Mild,5.402677381872279,hour
15187,2012-09-29,Winter,1,9,23,0,6,0,1,0.5,0.59,0.0896,35,161,196,Non-Rush Hour,Weekend,Mild,5.2832037287379885,hour
15188,2012-09-30,Winter,1,9,0,0,0,0,1,0.5,0.59,0.194,35,112,147,Non-Rush Hour,Weekend,Mild,4.997212273764115,hour
15189,2012-09-30,Winter,1,9,1,0,0,0,1,0.5,0.59,0.194,31,85,116,Non-Rush Hour,Weekend,Mild,4.762173934797756,hour
15190,2012-09-30,Winter,1,9,2,0,0,0,1,0.48,0.63,0.194,21,71,92,Non-Rush Hour,Weekend,Mild,4.532599493153256,hour
15191,2012-09-30,Winter,1,9,3,0,0,0,1,0.46,0.67,0.0896,17,41,58,Non-Rush Hour,Weekend,Mild,4.07753744390572,hour
15192,2012-09-30,Winter,1,9,4,0,0,0,1,0.46,0.67,0.0896,1,6,7,Non-Rush Hour,Weekend,Mild,2.079441541679836,hour
15193,2012-09-30,Winter,1,9,5,0,0,0,1,0.44,0.72,0.194,1,9,10,Non-Rush Hour,Weekend,Mild,2.3978952727983707,hour
15194,2012-09-30,Winter,1,9,6,0,0,0,1,0.44,0.72,0.0896,2,20,22,Non-Rush Hour,Weekend,Mild,3.1354942159291497,hour
15195,2012-09-30,Winter,1,9,7,0,0,0,1,0.44,0.77,0.194,14,43,57,Rush Hour,Weekend,Mild,4.060443010546419,hour
15196,2012-09-30,Winter,1,9,8,0,0,0,1,0.48,0.67,0.1045,18,126,144,Rush Hour,Weekend,Mild,4.976733742420574,hour
15197,2012-09-30,Winter,1,9,9,0,0,0,1,0.52,0.63,0.1045,74,211,285,Rush Hour,Weekend,Mild,5.655991810819852,hour
15198,2012-09-30,Winter,1,9,10,0,0,0,1,0.58,0.46,0.1642,160,319,479,Non-Rush Hour,Weekend,Mild,6.173786103901937,hour
15199,2012-09-30,Winter,1,9,11,0,0,0,1,0.6,0.43,0.2239,222,369,591,Non-Rush Hour,Weekend,Mild,6.3835066348840055,hour
15200,2012-09-30,Winter,1,9,12,0,0,0,1,0.62,0.41,0.2985,206,474,680,Non-Rush Hour,Weekend,Warm,6.523562306149512,hour
15201,2012-09-30,Winter,1,9,13,0,0,0,1,0.62,0.41,0.2537,180,414,594,Non-Rush Hour,Weekend,Warm,6.38856140554563,hour
15202,2012-09-30,Winter,1,9,14,0,0,0,1,0.62,0.41,0.2537,208,404,612,Non-Rush Hour,Weekend,Warm,6.418364935936212,hour
15203,2012-09-30,Winter,1,9,15,0,0,0,1,0.64,0.36,0.2537,230,419,649,Non-Rush Hour,Weekend,Warm,6.476972362889683,hour
15204,2012-09-30,Winter,1,9,16,0,0,0,1,0.64,0.36,0.2239,202,446,648,Rush Hour,Weekend,Warm,6.47543271670409,hour
15205,2012-09-30,Winter,1,9,17,0,0,0,1,0.62,0.35,0.2836,195,380,575,Rush Hour,Weekend,Warm,6.356107660695892,hour
15206,2012-09-30,Winter,1,9,18,0,0,0,1,0.52,0.59,0.4478,91,310,401,Rush Hour,Weekend,Mild,5.996452088619021,hour
15207,2012-09-30,Winter,1,9,19,0,0,0,3,0.5,0.72,0.1343,34,223,257,Rush Hour,Weekend,Mild,5.552959584921617,hour
15208,2012-09-30,Winter,1,9,20,0,0,0,3,0.5,0.72,0.1343,31,163,194,Non-Rush Hour,Weekend,Mild,5.272999558563747,hour
15209,2012-09-30,Winter,1,9,21,0,0,0,1,0.5,0.68,0.194,19,104,123,Non-Rush Hour,Weekend,Mild,4.820281565605037,hour
15210,2012-09-30,Winter,1,9,22,0,0,0,1,0.48,0.72,0.194,15,76,91,Non-Rush Hour,Weekend,Mild,4.5217885770490405,hour
15211,2012-09-30,Winter,1,9,23,0,0,0,1,0.48,0.72,0.0896,8,49,57,Non-Rush Hour,Weekend,Mild,4.060443010546419,hour
15212,2012-10-01,Winter,1,10,0,0,1,1,1,0.46,0.72,0.1045,6,39,45,Non-Rush Hour,Weekday,Mild,3.828641396489095,hour
15213,2012-10-01,Winter,1,10,1,0,1,1,1,0.44,0.77,0.0896,5,13,18,Non-Rush Hour,Weekday,Mild,2.9444389791664403,hour
15214,2012-10-01,Winter,1,10,2,0,1,1,1,0.46,0.72,0.194,6,6,12,Non-Rush Hour,Weekday,Mild,2.5649493574615367,hour
15215,2012-10-01,Winter,1,10,3,0,1,1,1,0.44,0.77,0.194,1,6,7,Non-Rush Hour,Weekday,Mild,2.079441541679836,hour
15216,2012-10-01,Winter,1,10,4,0,1,1,1,0.42,0.82,0.1045,0,10,10,Non-Rush Hour,Weekday,Mild,2.3978952727983707,hour
15217,2012-10-01,Winter,1,10,5,0,1,1,1,0.44,0.77,0.194,2,34,36,Non-Rush Hour,Weekday,Mild,3.610917912644224,hour
15218,2012-10-01,Winter,1,10,6,0,1,1,1,0.44,0.77,0.1045,8,147,155,Non-Rush Hour,Weekday,Mild,5.049856007249537,hour
